[2024-11-09 06:13:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=176
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:103] Filesize: 41906 bytes
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6d79453-2rsHNE.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:01] [class-ss-page.php:119] Checking Content Identical:52afe8b5e280d57474400daa622427f186d28fdb===. Value: FALSE
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-09 06:13:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 311
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6da7487-SwmVDf.tmp
[2024-11-09 06:13:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=177
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=177
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:103] Filesize: 6089 bytes
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6da7487-SwmVDf.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:01] [class-ss-page.php:119] Checking Content Identical:195f74c44bddabd5e7bd253dc9de8dcbb21fd2f7===. Value: FALSE
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-09 06:13:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 311
[2024-11-09 06:13:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6ddd8a1-qDWW4S.tmp
[2024-11-09 06:13:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=178
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=178
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:103] Filesize: 2974 bytes
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-09 06:13:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6ddd8a1-qDWW4S.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:02] [class-ss-page.php:119] Checking Content Identical:ba9db59528f81dc505eadb0cfa5dbc263fd9a804===. Value: FALSE
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js
[2024-11-09 06:13:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 311
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6e15001-v5QBa6.tmp
[2024-11-09 06:13:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js?simply_static_page=179
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js?simply_static_page=179
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:103] Filesize: 3388 bytes
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6e15001-v5QBa6.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:02] [class-ss-page.php:119] Checking Content Identical:e764b4eabef827eb359635478fd08e3289bcb219===. Value: FALSE
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js
[2024-11-09 06:13:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 311
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6e508e9-sco9zm.tmp
[2024-11-09 06:13:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js?simply_static_page=180
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js?simply_static_page=180
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:103] Filesize: 6905 bytes
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6e508e9-sco9zm.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:02] [class-ss-page.php:119] Checking Content Identical:78881d314a8949531eb2e31c4da541d4cfc7b467===. Value: FALSE
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-11-09 06:13:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 311
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6eafb97-7Hez2e.tmp
[2024-11-09 06:13:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=181
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=181
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:103] Filesize: 2552 bytes
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6eafb97-7Hez2e.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:02] [class-ss-page.php:119] Checking Content Identical:f79068583cfabc6e8090fbc67a6e03c32ba24d54===. Value: FALSE
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-09 06:13:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 311
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6ee0349-WxSklJ.tmp
[2024-11-09 06:13:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=182
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=182
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:103] Filesize: 805 bytes
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-09 06:13:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6ee0349-WxSklJ.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:02] [class-ss-page.php:119] Checking Content Identical:6db86f25dbd1ded8a2dba82ca649ebe7909b0cc9===. Value: FALSE
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-11-09 06:13:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 311
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6f14b7e-AEk6Xa.tmp
[2024-11-09 06:13:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=183
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=183
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:103] Filesize: 93106 bytes
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6f14b7e-AEk6Xa.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:03] [class-ss-page.php:119] Checking Content Identical:ae3fcaa8f29056a6bb81c2638000d7843b69a947===. Value: FALSE
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-11-09 06:13:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 311
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd6f6b959-gFEkcj.tmp
[2024-11-09 06:13:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js?simply_static_page=184
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js?simply_static_page=184
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:103] Filesize: 36253 bytes
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-11-09 06:13:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd6f6b959-gFEkcj.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:03] [class-ss-page.php:119] Checking Content Identical:cdfa04fded9b64a4ac920e921ef37b965dd86811===. Value: FALSE
[2024-11-09 06:13:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt
[2024-11-09 06:13:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 311
[2024-11-09 06:13:04] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd700c9f6-qRr9Gt.tmp
[2024-11-09 06:13:04] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt?simply_static_page=185
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt?simply_static_page=185
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt
[2024-11-09 06:13:04] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd700c9f6-qRr9Gt.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt
